,mid,Recency,Frequency,Engagement,R_Quartile,F_Quartile,E_Quartile,RFEScore
5878,296017,4,19,5.4,1,1,1,111
5879,4673868,3,5,5.4,1,1,1,111
5880,604795,0,100,7.4,4,3,2,432
5881,4673897,3,6,5.0,1,1,1,111
5882,603222,0,192,6.2,4,4,2,442
5883,4667228,5,18,5.0,1,1,1,111
5884,4674124,1,15,5.2,2,1,1,211
5885,297483,0,39,6.6,4,1,2,412
5886,1674867,0,102,8.0,4,3,2,432
5887,599727,0,90,13.0,4,3,3,433
5888,297793,0,26,9.4,4,1,3,413
5889,599321,2,17,5.4,2,1,1,211
5890,599234,2,137,9.0,2,3,2,232
5891,1682658,0,217,20.0,4,4,4,444
5892,1684609,6,8,5.0,1,1,1,111
5893,4674419,3,12,5.0,1,1,1,111
5894,609138,0,38,6.0,4,1,2,412
5895,610241,0,19,5.2,4,1,1,411
5896,1568367,0,49,5.0,4,2,1,421
5897,613744,0,87,9.600000000000001,4,3,3,433
5898,290208,0,57,5.2,4,2,1,421
5899,636433,0,357,19.0,4,4,4,444
5900,290391,1,113,9.600000000000001,2,3,3,233
5901,632397,0,28,5.0,4,1,1,411
5902,631610,2,22,7.800000000000001,2,1,2,212
5903,1591442,0,71,12.4,4,2,3,423
5904,628356,1,70,9.600000000000001,2,2,3,223
5905,1596675,0,82,9.4,4,3,3,433
5906,628243,0,74,14.0,4,2,3,423
5907,627110,0,176,19.4,4,4,4,444
5908,626925,2,16,5.6,2,1,1,211
5909,626894,0,32,5.4,4,1,1,411
5910,1604832,6,9,5.0,1,1,1,111
5911,223545,1,42,5.2,2,2,1,221
5912,4673106,3,5,5.2,1,1,1,111
5913,623955,0,66,5.8,4,2,1,421
5914,1610836,5,18,5.8,1,1,1,111
5915,623494,0,330,13.4,4,4,3,443
5916,293163,1,278,5.8,2,4,1,241
5917,619313,4,14,5.4,1,1,1,111
5918,619221,0,86,26.6,4,3,4,434
5919,294312,0,73,7.800000000000001,4,2,2,422
5920,615744,5,39,8.0,1,1,2,112
5921,2438141,6,11,5.0,1,1,1,111
5922,4578952,3,14,5.0,1,1,1,111
5923,2440728,0,18,6.0,4,1,2,412
5924,4006083,0,104,7.4,4,3,2,432
5925,4027380,1,30,7.6,2,1,2,212
5926,4020439,0,86,11.0,4,3,3,433
5927,4014535,1,41,5.6,2,2,1,221
5928,77989,1,66,6.4,2,2,2,222
5929,2745801,4,10,5.0,1,1,1,111
5930,2753342,1,12,5.6,2,1,1,211
5931,3989780,0,136,8.8,4,3,2,432
5932,4373726,1,54,12.0,2,2,3,223
5933,4628519,5,16,5.2,1,1,1,111
5934,3977636,1,44,5.2,2,2,1,221
5935,153024,0,63,5.4,4,2,1,421
5936,4628546,1,18,5.0,2,1,1,211
5937,3974245,0,26,5.8,4,1,1,411
5938,3966097,0,15,5.2,4,1,1,411
5939,4033095,1,14,5.2,2,1,1,211
5940,4033783,4,12,5.0,1,1,1,111
5941,2730102,2,17,6.8,2,1,2,212
5942,2728102,0,78,9.4,4,2,3,423
5943,151326,0,220,7.6,4,4,2,442
5944,4036190,0,616,15.8,4,4,3,443
5945,4038972,0,188,10.2,4,4,3,443
5946,4041672,0,39,5.6,4,1,1,411
5947,4044819,4,68,5.0,1,2,1,121
5948,4047617,2,25,5.4,2,1,1,211
5949,4049076,0,85,6.0,4,3,2,432
5950,4054547,5,52,6.0,1,2,2,122
5951,150423,4,39,5.2,1,1,1,111
5952,4056377,5,39,7.0,1,1,2,112
5953,4057955,2,7,5.0,2,1,1,211
5954,4064540,0,18,5.2,4,1,1,411
5955,2710636,5,17,5.0,1,1,1,111
5956,2761544,0,28,5.0,4,1,1,411
5957,3955266,6,15,8.2,1,1,2,112
5958,2772725,0,84,10.2,4,3,3,433
5959,2808653,1,17,10.4,2,1,3,213
5960,2819053,0,191,9.0,4,4,2,442
5961,2818034,6,24,5.2,1,1,1,111
5962,3800091,0,157,17.8,4,4,4,444
5963,3811460,1,6,5.0,2,1,1,211
5964,3811965,0,195,11.8,4,4,3,443
5965,3825739,1,15,5.0,2,1,1,211
5966,3825819,2,9,5.2,2,1,1,211
5967,4634900,0,96,7.800000000000001,4,3,2,432
5968,3836760,0,144,14.8,4,4,3,443
5969,4633965,2,8,5.4,2,1,1,211
5970,3853798,4,8,5.0,1,1,1,111
5971,3857989,0,71,7.0,4,2,2,422
5972,3865588,1,5,5.0,2,1,1,211
5973,3867623,2,86,5.0,2,3,1,231
5974,3874285,0,70,8.2,4,2,2,422
5975,3946801,0,26,5.2,4,1,1,411
5976,3875993,0,36,5.0,4,1,1,411
5977,3877032,0,143,11.8,4,4,3,443
5978,3882518,0,256,15.0,4,4,3,443
5979,155515,0,111,8.6,4,3,2,432
5980,3905369,5,74,5.6,1,2,1,121
5981,75850,0,48,6.2,4,2,2,422
5982,3920654,0,4,5.0,4,1,1,411
5983,3925242,0,93,5.4,4,3,1,431
5984,4659739,2,60,5.0,2,2,1,221
5985,2783927,0,309,8.8,4,4,2,442
5986,189748,2,140,5.8,2,3,1,231
5987,3935379,0,29,10.4,4,1,3,413
5988,3937018,1,64,6.0,2,2,2,222
5989,3942708,0,73,22.2,4,2,4,424
5990,4075027,0,82,5.8,4,3,1,431
5991,56920,1,39,7.2,2,1,2,212
5992,2697311,0,49,5.0,4,2,1,421
5993,193522,3,38,6.0,1,1,2,112
5994,4218212,3,5,5.0,1,1,1,111
5995,4661461,5,58,5.0,1,2,1,121
5996,4661535,1,16,5.4,2,1,1,211
5997,4238479,2,50,6.0,2,2,2,222
5998,4238543,2,24,5.8,2,1,1,211
5999,4242135,1,72,12.8,2,2,3,223
6000,4249485,2,39,11.0,2,1,3,213
6001,4260465,2,5,5.0,2,1,1,211
6002,4616285,6,20,5.6,1,1,1,111
6003,140819,0,5,5.0,4,1,1,411
6004,2623743,5,35,6.0,1,1,2,112
6005,4269564,5,17,5.6,1,1,1,111
6006,4277260,6,7,5.4,1,1,1,111
6007,140428,2,19,6.6,2,1,2,212
6008,4661607,5,27,5.0,1,1,1,111
6009,4207425,0,257,11.4,4,4,3,443
6010,4293715,0,57,9.0,4,2,2,422
6011,129667,2,39,6.0,2,1,2,212
6012,4612849,2,19,5.4,2,1,1,211
6013,4304164,0,18,12.4,4,1,3,413
6014,4311737,0,182,11.600000000000001,4,4,3,443
6015,4322284,0,110,9.4,4,3,3,433
6016,4323722,6,14,5.0,1,1,1,111
6017,4325557,0,107,10.4,4,3,3,433
6018,127532,1,29,8.4,2,1,2,212
6019,4336946,1,118,6.8,2,3,2,232
6020,4610074,0,166,9.0,4,4,2,442
6021,195178,0,26,5.0,4,1,1,411
6022,195201,2,33,8.0,2,1,2,212
6023,4353212,1,27,11.4,2,1,3,213
6024,4208595,2,6,5.2,2,1,1,211
6025,4206760,0,46,7.800000000000001,4,2,2,422
6026,4095425,0,23,5.0,4,1,1,411
6027,4621617,0,49,5.0,4,2,1,421
6028,148287,2,23,5.0,2,1,1,211
6029,4100278,0,169,7.4,4,4,2,442
6030,79428,0,82,35.8,4,3,4,434
6031,147973,0,189,60.800000000000004,4,4,4,444
6032,4105731,0,53,5.2,4,2,1,421
6033,4113945,4,38,5.2,1,1,1,111
6034,191791,0,135,7.2,4,3,2,432
6035,4120209,2,35,6.8,2,1,2,212
6036,147299,0,139,8.8,4,3,2,432
6037,4125580,0,124,6.8,4,3,2,432
6038,4127726,4,4,5.2,1,1,1,111
6039,4131489,0,32,5.8,4,1,1,411
6040,192038,0,82,12.8,4,3,3,433
6041,4144315,4,36,5.2,1,1,1,111
6042,4151323,0,9,5.0,4,1,1,411
6043,143417,0,154,8.4,4,4,2,442
6044,4153852,6,25,5.0,1,1,1,111
6045,2671992,0,104,8.0,4,3,2,432
6046,4175637,1,63,5.6,2,2,1,221
6047,2660407,2,20,5.0,2,1,1,211
6048,4179796,2,26,5.6,2,1,1,211
6049,144868,2,35,6.2,2,1,2,212
6050,2655298,0,92,5.8,4,3,1,431
6051,4194932,4,13,5.4,1,1,1,111
6052,4196383,1,58,5.2,2,2,1,221
6053,2650555,6,13,5.0,1,1,1,111
6054,4201742,3,377,6.0,1,4,2,142
6055,4204570,6,15,5.0,1,1,1,111
6056,2646007,0,246,12.8,4,4,3,443
6057,4205646,0,49,6.4,4,2,2,422
6058,3799443,0,55,5.0,4,2,1,421
6059,72123,2,96,18.0,2,3,4,234
6060,2826766,3,5,5.0,1,1,1,111
6061,3387840,0,10,5.0,4,1,1,411
6062,175625,2,36,5.2,2,1,1,211
6063,3288953,0,155,65.0,4,4,4,444
6064,175386,0,239,11.4,4,4,3,443
6065,3302739,0,67,7.4,4,2,2,422
6066,174866,0,204,12.4,4,4,3,443
6067,174771,0,399,12.8,4,4,3,443
6068,3333333,0,115,11.4,4,3,3,433
6069,3336515,0,174,28.200000000000003,4,4,4,444
6070,3350161,1,31,5.2,2,1,1,211
6071,3351510,0,276,11.2,4,4,3,443
6072,3352659,5,9,5.6,1,1,1,111
6073,3358274,0,157,5.8,4,4,1,441
6074,2977446,0,173,17.200000000000003,4,4,3,443
6075,3384420,0,83,9.600000000000001,4,3,3,433
6076,4648108,1,10,5.0,2,1,1,211
6077,175933,6,53,5.0,1,2,1,121
6078,2968256,0,41,5.8,4,2,1,421
6079,3404979,0,227,21.6,4,4,4,444
6080,2966082,1,4,5.0,2,1,1,211
6081,2965694,0,14,5.0,4,1,1,411
6082,2962450,5,13,5.0,1,1,1,111
6083,3418023,5,9,7.4,1,1,2,112
6084,3423061,5,26,5.0,1,1,1,111
6085,2961134,1,49,6.8,2,2,2,222
6086,4646866,2,9,5.0,2,1,1,211
6087,3434965,0,91,8.2,4,3,2,432
6088,2960658,0,179,59.0,4,4,4,444
6089,3453565,0,12,5.2,4,1,1,411
6090,2955596,0,46,7.2,4,2,2,422
6091,3463093,1,12,5.8,2,1,1,211
6092,3272526,1,63,10.2,2,2,3,223
6093,3007049,2,32,5.2,2,1,1,211
6094,3464950,1,23,7.4,2,1,2,212
6095,179138,0,203,14.4,4,4,3,443
6096,3076891,5,39,6.0,1,1,2,112
6097,3109415,0,86,5.4,4,3,1,431
6098,4655058,2,10,5.2,2,1,1,211
6099,4655851,6,28,6.2,1,1,2,112
6100,3124593,0,76,6.0,4,2,2,422
6101,180920,0,32,5.2,4,1,1,411
6102,3130269,0,267,22.8,4,4,4,444
6103,3131008,2,31,5.6,2,1,1,211
6104,3134003,3,4,5.8,1,1,1,111
6105,3134423,0,58,6.4,4,2,2,422
6106,3136797,1,150,10.600000000000001,2,4,3,243
6107,179700,4,18,10.2,1,1,3,113
6108,3155471,0,7,5.0,4,1,1,411
6109,3054595,2,62,6.4,2,2,2,222
6110,3177097,1,21,6.8,2,1,2,212
6111,175964,2,65,5.2,2,2,1,221
6112,3189557,0,194,10.0,4,4,3,443
6113,3190531,1,54,5.4,2,2,1,221
6114,178550,0,58,11.4,4,2,3,423
6115,3197430,0,158,9.2,4,4,3,443
6116,4652656,1,64,5.4,2,2,1,221
6117,178145,0,65,9.600000000000001,4,2,3,423
6118,3205288,0,42,5.2,4,2,1,421
6119,3216951,0,24,5.0,4,1,1,411
6120,3222511,1,6,5.2,2,1,1,211
6121,3225099,1,52,5.0,2,2,1,221
6122,3228828,1,13,5.0,2,1,1,211
6123,3232555,2,32,5.6,2,1,1,211
6124,3262793,0,548,11.4,4,4,3,443
6125,3266437,3,17,5.2,1,1,1,111
6126,3464594,1,90,15.4,2,3,3,233
6127,2939493,5,33,7.2,1,1,2,112
6128,3776542,1,9,5.2,2,1,1,211
6129,161640,0,172,13.8,4,4,3,443
6130,3653978,0,20,6.0,4,1,2,412
6131,4657972,6,6,5.8,1,1,1,111
6132,3663096,0,8,5.0,4,1,1,411
6133,3666311,0,19,5.0,4,1,1,411
6134,3670374,0,171,16.8,4,4,3,443
6135,4641446,2,12,5.0,2,1,1,211
6136,3678750,0,208,41.6,4,4,4,444
6137,4641414,2,15,5.0,2,1,1,211
6138,3690547,5,13,5.4,1,1,1,111
6139,69938,0,171,8.8,4,4,2,442
6140,2848090,0,217,15.0,4,4,3,443
6141,3697734,0,28,5.2,4,1,1,411
6142,3700348,6,4,5.0,1,1,1,111
6143,2846414,0,47,5.4,4,2,1,421
6144,3703621,2,6,5.0,2,1,1,211
6145,3642471,0,57,6.0,4,2,2,422
6146,3706407,0,169,5.0,4,4,1,441
6147,4641094,5,8,5.0,1,1,1,111
6148,3714153,1,17,6.2,2,1,2,212
6149,3720619,1,27,5.0,2,1,1,211
6150,3722861,2,18,6.0,2,1,2,212
6151,3725533,6,21,5.0,1,1,1,111
6152,160524,5,26,6.0,1,1,2,112
6153,4638939,4,69,12.0,1,2,3,123
6154,2841450,1,61,11.4,2,2,3,223
6155,4638865,5,32,7.0,1,1,2,112
6156,4638300,1,45,5.0,2,2,1,221
6157,2831167,1,23,8.8,2,1,2,212
6158,4637552,3,77,5.4,1,2,1,121
6159,4658301,6,12,5.2,1,1,1,111
6160,4641974,5,16,5.4,1,1,1,111
6161,164011,0,14,5.0,4,1,1,411
6162,3470867,1,10,5.4,2,1,1,211
6163,3545599,2,87,10.0,2,3,3,233
6164,3478641,0,78,9.4,4,2,3,423
6165,3479714,2,47,14.4,2,2,3,223
6166,3491353,0,14,5.0,4,1,1,411
6167,169159,5,4,5.0,1,1,1,111
6168,3494293,0,10,5.0,4,1,1,411
6169,3498831,0,178,21.0,4,4,4,444
6170,2932128,0,62,7.2,4,2,2,422
6171,3514621,2,5,5.0,2,1,1,211
6172,3518564,0,45,13.8,4,2,3,423
6173,3518976,6,7,5.0,1,1,1,111
6174,3522710,0,108,14.200000000000001,4,3,3,433
6175,2928501,0,128,14.4,4,3,3,433
6176,3528511,6,12,5.0,1,1,1,111
6177,4644857,0,50,6.0,4,2,2,422
6178,3553424,0,36,6.0,4,1,2,412
6179,3631353,0,125,5.6,4,3,1,431
6180,186026,0,128,7.6,4,3,2,432
6181,166385,0,17,5.0,4,1,1,411
6182,3570847,0,4,5.0,4,1,1,411
6183,3582390,0,245,16.8,4,4,3,443
6184,2898021,6,24,5.0,1,1,1,111
6185,3583837,0,25,5.4,4,1,1,411
6186,2896583,1,4,5.0,2,1,1,211
6187,3584267,5,96,6.0,1,3,2,132
6188,3595771,1,33,6.0,2,1,2,212
6189,2887776,5,24,5.0,1,1,1,111
6190,4643084,0,72,12.2,4,2,3,423
6191,165211,0,74,6.6,4,2,2,422
6192,3619713,5,22,5.6,1,1,1,111
6193,2871776,0,29,5.0,4,1,1,411
6194,4609390,0,10,5.0,4,1,1,411
6195,77473,6,33,9.4,1,1,3,113
6196,4562050,3,13,7.2,1,1,2,112
6197,4590517,1,4,5.0,2,1,1,211
6198,115050,0,119,13.4,4,3,3,433
6199,4431050,5,43,5.8,1,2,1,121
6200,110616,0,95,12.0,4,3,3,433
6201,4547510,1,56,8.8,2,2,2,222
6202,2442654,6,22,5.0,1,1,1,111
6203,4375832,0,167,12.600000000000001,4,4,3,443
6204,4517320,0,113,6.6,4,3,2,432
6205,4461227,2,39,6.6,2,1,2,212
6206,108309,1,240,10.0,2,4,3,243
6207,4430906,0,187,6.6,4,4,2,442
6208,4453092,1,48,6.0,2,2,2,222
6209,4416689,4,7,5.0,1,1,1,111
6210,2485306,0,12,5.0,4,1,1,411
6211,2455823,2,8,5.0,2,1,1,211
6212,195882,0,28,5.2,4,1,1,411
6213,4537010,5,29,5.0,1,1,1,111
6214,98236,2,15,5.8,2,1,1,211
6215,4449670,0,5,5.0,4,1,1,411
6216,4461295,4,38,8.0,1,1,2,112
6217,4431869,5,25,6.0,1,1,2,112
6218,4558121,0,31,5.6,4,1,1,411
6219,4461410,0,38,5.0,4,1,1,411
6220,2514265,0,23,5.2,4,1,1,411
6221,4484847,0,58,12.0,4,2,3,423
6222,99163,2,33,5.2,2,1,1,211
6223,4481210,0,131,7.4,4,3,2,432
6224,95317,0,135,12.8,4,3,3,433
6225,197664,0,62,7.800000000000001,4,2,2,422
6226,4542894,1,13,5.2,2,1,1,211
6227,197493,0,103,7.0,4,3,2,432
6228,4512717,0,51,5.8,4,2,1,421
6229,4591017,5,35,5.2,1,1,1,111
6230,4594864,0,9,5.0,4,1,1,411
6231,198181,0,69,16.200000000000003,4,2,3,423
6232,104475,2,103,7.6,2,3,2,232
6233,94800,2,48,9.8,2,2,3,223
6234,2446053,3,8,5.2,1,1,1,111
6235,4538032,0,326,7.0,4,4,2,442
6236,2534783,0,104,5.4,4,3,1,431
6237,4420563,2,10,5.4,2,1,1,211
6238,4392273,5,22,5.0,1,1,1,111
6239,4394627,4,16,5.2,1,1,1,111
6240,196244,1,33,6.4,2,1,2,212
6241,4570772,1,5,5.0,2,1,1,211
6242,4530921,0,49,5.2,4,2,1,421
6243,4461457,5,13,5.6,1,1,1,111
6244,4662909,1,12,5.0,2,1,1,211
6245,4448039,2,103,5.8,2,3,1,231
6246,2525478,1,36,6.6,2,1,2,212
6247,197709,0,165,16.0,4,4,3,443
6248,97550,4,26,6.2,1,1,2,112
6249,4599736,5,14,5.0,1,1,1,111
6250,4599570,0,74,7.800000000000001,4,2,2,422
6251,110228,0,59,17.6,4,2,3,423
6252,4429682,0,63,6.0,4,2,2,422
6253,100797,0,307,19.6,4,4,4,444
6254,4448049,1,26,7.2,2,1,2,212
6255,4580563,0,146,5.8,4,4,1,441
6256,2544131,0,5,5.0,4,1,1,411
6257,2474415,0,110,5.8,4,3,1,431
6258,4464646,0,51,8.2,4,2,2,422
6259,111979,0,92,13.0,4,3,3,433
6260,4572741,0,109,18.4,4,3,4,434
6261,4555712,2,5,5.2,2,1,1,211
6262,115794,5,25,5.0,1,1,1,111
6263,108829,2,56,8.0,2,2,2,222
6264,4469496,0,28,5.2,4,1,1,411
6265,4524228,2,31,7.0,2,1,2,212
6266,4445795,5,23,5.0,1,1,1,111
6267,2496753,5,7,5.0,1,1,1,111
6268,2495699,5,11,5.0,1,1,1,111
6269,4374871,4,35,5.4,1,1,1,111
6270,4593091,2,26,5.2,2,1,1,211
6271,4468186,0,76,9.4,4,2,3,423
6272,4572332,0,122,40.0,4,3,4,434
6273,2452864,0,63,5.8,4,2,1,421
6274,929317,1,31,4.2,2,1,1,211
6275,4513311,4,34,4.2,1,1,1,111
6276,921953,0,63,4.2,4,2,1,421
6277,928036,3,156,7.4,1,4,2,142
6280,331408,3,15,4.8,1,1,1,111
6281,920854,0,30,4.6,4,1,1,411
6282,920075,0,24,4.2,4,1,1,411
6283,332088,2,253,10.4,2,4,3,243
6284,165866,0,136,4.2,4,3,1,431
6285,4492445,0,61,9.8,4,2,3,423
6286,393590,2,55,6.4,2,2,2,222
6287,897674,0,108,9.4,4,3,3,433
6288,898885,4,19,4.4,1,1,1,111
6289,3597495,0,77,7.4,4,2,2,422
6290,904906,1,98,4.6,2,3,1,231
6291,4496919,1,10,4.8,2,1,1,211
6293,24893,0,234,20.6,4,4,4,444
6294,901731,2,28,5.0,2,1,1,211
6295,165533,2,48,5.0,2,2,1,221
6296,3591895,2,33,5.4,2,1,1,211
6297,3591674,0,72,4.6,4,2,1,421
6299,898226,0,123,10.2,4,3,3,433
6300,4669384,5,20,4.6,1,1,1,111
6301,911134,4,24,4.8,1,1,1,111
6302,911774,0,241,5.0,4,4,1,441
6305,255923,0,70,8.0,4,2,2,422
6306,917042,0,58,4.4,4,2,1,421
6307,3576080,1,19,5.4,2,1,1,211
6308,317299,0,56,6.2,4,2,2,422
6309,933085,0,133,28.6,4,3,4,434
6311,954862,1,15,5.6,2,1,1,211
6312,3552826,4,23,4.6,1,1,1,111
6314,957661,1,29,9.2,2,1,3,213
6315,961553,0,190,6.800000000000001,4,4,2,442
6316,385134,1,92,6.4,2,3,2,232
6317,961852,0,60,5.6,4,2,1,421
6318,3545582,5,10,5.0,1,1,1,111
6320,968067,0,123,11.600000000000001,4,3,3,433
6321,3543372,0,60,4.2,4,2,1,421
6322,3541449,0,105,7.0,4,3,2,432
6326,384140,0,101,11.0,4,3,3,433
6328,980411,0,200,12.200000000000001,4,4,3,443
6329,980523,0,98,4.4,4,3,1,431
6330,251248,0,104,6.0,4,3,2,432
6331,985742,6,10,4.2,1,1,1,111
6333,3527633,2,53,5.0,2,2,1,221
6334,27453,2,103,6.6,2,3,2,232
6335,993277,0,81,4.6,4,3,1,431
6336,3525497,0,112,9.8,4,3,3,433
6337,4521943,5,27,4.6,1,1,1,111
6339,166965,2,52,7.6,2,2,2,222
6340,934385,2,13,4.4,2,1,1,211
6341,166895,0,209,10.0,4,4,3,443
6342,3573238,2,13,4.2,2,1,1,211
6343,934583,0,52,5.0,4,2,1,421
6344,254351,2,84,5.8,2,3,1,231
6345,936993,0,107,5.0,4,3,1,431
6346,937546,4,31,8.0,1,1,2,112
6349,166284,0,183,7.4,4,4,2,442
6350,938839,0,13,4.4,4,1,1,411
6352,940003,1,72,11.0,2,2,3,223
6353,4515529,0,358,13.200000000000001,4,4,3,443
6354,941054,1,34,4.6,2,1,1,211
6355,892373,0,86,8.4,4,3,2,432
6356,942994,2,11,4.4,2,1,1,211
6357,943846,0,50,5.0,4,2,1,421
6359,944349,2,18,4.2,2,1,1,211
6360,944876,0,60,8.2,4,2,2,422
6361,385303,0,105,6.6,4,3,2,432
6362,945648,0,29,9.2,4,1,3,413
6363,3566004,0,77,5.4,4,2,1,421
6364,947345,2,27,5.4,2,1,1,211
6365,948227,1,31,5.0,2,1,1,211
6366,3562049,5,20,5.8,1,1,1,111
6367,949399,4,87,4.2,1,3,1,131
6368,949761,0,228,8.4,4,4,2,442
6370,4669519,5,13,4.6,1,1,1,111
6372,804466,1,26,4.8,2,1,1,211
6373,4677264,1,8,4.4,2,1,1,211
6374,265137,0,24,4.6,4,1,1,411
6375,4670042,4,13,4.4,1,1,1,111
6376,794557,4,50,6.2,1,2,2,122
6378,3713212,2,5,4.2,2,1,1,211
6381,3707307,1,46,4.4,2,2,1,221
6382,88422,0,68,7.0,4,2,2,422
6383,3706168,1,192,6.0,2,4,2,242
6384,407778,1,67,5.0,2,2,1,221
6385,69960,6,12,4.2,1,1,1,111
6386,806920,0,29,4.2,4,1,1,411
6389,107169,2,47,4.2,2,2,1,221
6390,405666,2,119,10.2,2,3,3,233
6391,3700103,0,43,5.4,4,2,1,421
6392,404084,1,57,5.0,2,2,1,221
6393,161804,0,15,11.600000000000001,4,1,3,413
6395,403522,2,24,4.4,2,1,1,211
6396,4677436,1,6,4.8,2,1,1,211
6398,820728,0,123,5.6,4,3,1,431
6400,4481054,0,78,13.600000000000001,4,2,3,423
6402,4640065,0,158,5.6,4,4,1,441
6403,824831,5,23,4.6,1,1,1,111
6404,4670264,5,9,4.8,1,1,1,111
6405,413705,6,17,4.2,1,1,1,111
6406,758018,0,38,6.4,4,1,2,412
6407,3749856,2,28,4.6,2,1,1,211
6408,760168,0,65,6.2,4,2,2,422
6409,4670371,5,7,4.4,1,1,1,111
6410,763037,3,72,5.0,1,2,1,121
6411,3746871,0,50,5.8,4,2,1,421
6412,4670362,0,54,5.6,4,2,1,421
6414,3740677,0,89,8.0,4,3,2,432
6415,3735031,5,7,4.2,1,1,1,111
6416,771383,0,34,6.0,4,1,2,412
6417,771917,2,31,5.0,2,1,1,211
6418,3733626,1,38,5.4,2,1,1,211
6419,3722786,0,9,4.2,4,1,1,411
6420,773852,0,58,6.0,4,2,2,422
6422,775141,0,181,17.4,4,4,3,443
6423,413297,1,148,7.2,2,4,2,242
6425,3730771,5,20,4.4,1,1,1,111
6426,4469177,0,90,5.8,4,3,1,431
6427,266039,0,92,8.600000000000001,4,3,2,432
6428,108953,4,16,9.600000000000001,1,1,3,113
6430,4670185,5,22,4.6,1,1,1,111
6431,88417,0,27,5.0,4,1,1,411
6433,402017,0,26,4.4,4,1,1,411
6434,824835,1,49,4.8,2,2,1,221
6435,257382,4,30,6.0,1,1,2,112
6438,259427,1,69,4.6,2,2,1,221
6439,397756,0,70,5.8,4,2,1,421
6440,3639102,5,55,7.0,1,2,2,122
6441,164020,0,214,12.6,4,4,3,443
6442,3635210,2,11,4.2,2,1,1,211
6443,869963,1,69,21.6,2,2,4,224
6444,397613,1,76,6.0,2,2,2,222
6445,258844,0,45,5.8,4,2,1,421
6446,871219,0,36,4.2,4,1,1,411
6447,3628073,2,100,6.6,2,3,2,232
6448,872178,0,80,4.4,4,3,1,431
6449,873812,4,17,5.6,1,1,1,111
6450,875295,5,30,9.8,1,1,3,113
6452,23063,1,25,4.8,2,1,1,211
6453,996758,5,32,4.8,1,1,1,111
6454,3623531,5,9,4.4,1,1,1,111
6456,258179,2,120,4.8,2,3,1,231
6458,881670,5,21,5.8,1,1,1,111
6460,883535,0,61,5.0,4,2,1,421
6461,885991,2,8,5.8,2,1,1,211
6462,3615437,2,5,4.4,2,1,1,211
6464,890572,2,27,4.2,2,1,1,211
6465,259529,0,84,5.8,4,3,1,431
6467,825505,1,24,5.2,2,1,1,211
6468,838568,0,616,16.8,4,4,3,443
6471,826779,5,22,5.2,1,1,1,111
6472,3684984,5,14,4.4,1,1,1,111
6473,21329,5,16,4.2,1,1,1,111
6474,828716,1,36,5.8,2,1,1,211
6475,830705,2,11,4.2,2,1,1,211
6476,3675458,0,135,11.4,4,3,3,433
6480,162628,2,10,7.0,2,1,2,212
6481,401185,0,44,7.0,4,2,2,422
6482,839878,0,152,8.600000000000001,4,4,2,442
6483,259849,0,53,6.800000000000001,4,2,2,422
6484,841203,1,36,6.2,2,1,2,212
6485,400316,0,231,10.2,4,4,3,443
6486,844150,1,16,5.0,2,1,1,211
6488,260827,1,79,5.0,2,3,1,231
6489,163285,1,29,5.8,2,1,1,211
6490,851823,0,21,4.2,4,1,1,411
6492,854727,0,27,12.200000000000001,4,1,3,413
6493,4485513,2,67,4.4,2,2,1,221
6494,3651242,0,43,7.2,4,2,2,422
6495,4487154,2,40,4.8,2,1,1,211
6497,995974,2,5,4.2,2,1,1,211
6498,377848,0,45,4.6,4,2,1,421
6500,1305519,4,13,4.8,1,1,1,111
6501,3228754,2,45,5.0,2,2,1,221
6503,1284964,3,7,4.2,1,1,1,111
6504,354754,1,34,4.2,2,1,1,211
6506,1291983,0,103,20.2,4,3,4,434
6507,1294172,5,6,4.8,1,1,1,111
6509,3221842,0,46,4.6,4,2,1,421
6510,234592,0,39,5.2,4,1,1,411
6512,3218310,0,21,4.2,4,1,1,411
6513,4560627,6,6,4.4,1,1,1,111
6517,3210261,3,46,6.2,1,2,2,122
6518,4667905,5,36,4.4,1,1,1,111
6519,340584,0,43,5.0,4,2,1,421
6520,1325006,0,339,17.200000000000003,4,4,3,443
6521,3197171,0,68,11.0,4,2,3,423
6522,233234,0,77,18.0,4,2,4,424
6524,1333345,2,77,8.600000000000001,2,2,2,222
6525,340754,0,24,4.6,4,1,1,411
6526,349458,1,18,5.4,2,1,1,211
6527,1052,0,83,4.8,4,3,1,431
6528,62261,0,137,4.8,4,3,1,431
6529,1341747,4,48,4.8,1,2,1,121
6530,3181901,0,179,7.800000000000001,4,4,2,442
6531,4678265,1,10,4.8,2,1,1,211
6533,4667957,6,22,4.2,1,1,1,111
6534,4651961,1,157,10.600000000000001,2,4,3,243
6535,3273493,0,127,20.2,4,3,4,434
6537,1229984,1,26,6.0,2,1,2,212
6541,3272413,6,11,5.0,1,1,1,111
6542,1231067,0,164,16.8,4,4,3,443
6543,1234434,2,44,6.0,2,2,2,222
6544,1238125,0,61,4.4,4,2,1,421
6545,359334,0,227,5.2,4,4,1,441
6546,237446,0,149,8.8,4,4,2,442
6547,4678035,0,17,4.6,4,1,1,411
6548,1242504,3,53,6.0,1,2,2,122
6549,358034,5,35,4.2,1,1,1,111
6550,1243008,0,50,17.6,4,2,3,423
6551,1244273,0,93,6.0,4,3,2,432
6552,1245408,1,70,7.4,2,2,2,222
